15 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
15.1 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
15.3 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
15.55 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
15.8 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
16.05 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
16.3 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
16.5 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
16.75 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
16.95 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
17.2 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
17.4 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
17.65 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
17.9 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
18.15 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
18.4 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
18.6 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
18.85 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
19.1 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
19.3 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
19.55 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
19.8 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
20 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
20.25 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
20.5 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
20.7 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
20.95 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
21.15 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
21.4 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
21.6 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
21.85 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
22.05 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
22.3 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
22.5 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
22.75 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
23 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
23.25 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
23.5 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
23.75 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
23.95 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
24.25 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
24.45 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
24.7 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
24.95 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
25.2 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
25.45 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
25.65 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
25.9 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
26.15 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
26.35 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
26.65 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
26.9 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
27.1 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
27.35 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
27.55 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
27.85 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
28.05 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
28.3 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
28.55 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
28.75 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
29.05 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
29.3 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
29.5 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
29.75 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
29.95 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
30.2 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
30.45 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
30.7 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
30.9 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
31.15 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
31.35 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
31.6 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
31.8 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
32.05 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
32.3 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
32.5 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
32.7 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
33 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
33.2 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
33.4 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
33.65 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
33.85 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
34.05 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
34.25 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
34.5 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
34.7 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
34.9 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
35.15 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
35.35 -0.855 -0.855 -0.855 -0.855 -0.855 -0.855 0
35.55 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 1
35.75 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 1
35.95 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 1
36.15 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 1
