-0.00887251 -1.45174 -0.00909352 -1.42916 0.00351906 -0.0137389 0 0 0 0 0 0 -0.036232 0.576649 -0.0508858 0.658346 0.0189605 -0.0607309 -0.0336426 0.556607 -0.0531084 0.642043 0.0194804 -0.0578418 
-0.01069 -1.4229 -0.0116088 -1.39624 0.00446701 -0.0167756 0 0 0 0 0 0 -0.036232 0.576649 -0.0508858 0.658346 0.0189605 -0.0607309 -0.031417 0.537819 -0.055062 0.626545 0.0198965 -0.0551815 
-0.0125022 -1.39403 -0.0141487 -1.36332 0.00541449 -0.0198131 0 0 0 0 0 0 -0.0336426 0.556607 -0.0531084 0.642043 0.0194804 -0.0578418 -0.0293186 0.518241 -0.0569901 0.610287 0.0202668 -0.0524535 
-0.0141857 -1.36611 -0.0167961 -1.3312 0.00638628 -0.022706 0 0 0 0 0 0 -0.031417 0.537819 -0.055062 0.626545 0.0198965 -0.0551815 -0.0261779 0.475732 -0.056047 0.566495 0.0196083 -0.0474956 
-0.0157545 -1.3392 -0.0195255 -1.29986 0.00738096 -0.0254645 0 0 0 0 0 0 -0.0293186 0.518241 -0.0569901 0.610287 0.0202668 -0.0524535 -0.023463 0.436097 -0.0548766 0.52518 0.0188726 -0.0429339 
-0.0172231 -1.3132 -0.0223553 -1.26934 0.00839472 -0.0280864 0 0 0 0 0 0 -0.0261779 0.475732 -0.056047 0.566495 0.0196083 -0.0474956 -0.021073 0.398426 -0.0534469 0.485441 0.0180598 -0.0386789 
-0.0185325 -1.28926 -0.0251255 -1.24101 0.0093751 -0.0304623 0 0 0 0 0 0 -0.023463 0.436097 -0.0548766 0.52518 0.0188726 -0.0429339 -0.0190765 0.364524 -0.0518736 0.449236 0.0172243 -0.0349144 
-0.0197096 -1.26732 -0.0278344 -1.21473 0.0103188 -0.032609 0 0 0 0 0 0 -0.021073 0.398426 -0.0534469 0.485441 0.0180598 -0.0386789 -0.0174007 0.334121 -0.0501998 0.416338 0.0163845 -0.0315933 
-0.0207629 -1.24735 -0.0304658 -1.19045 0.0112205 -0.0345397 0 0 0 0 0 0 -0.0190765 0.364524 -0.0518736 0.449236 0.0172243 -0.0349144 -0.015983 0.306704 -0.0484126 0.386189 0.0155386 -0.0286475 
-0.0217285 -1.22903 -0.0330126 -1.16799 0.0120811 -0.036283 0 0 0 0 0 0 -0.0174007 0.334121 -0.0501998 0.416338 0.0163845 -0.0315933 -0.0147792 0.282225 -0.0466166 0.358953 0.0147175 -0.0260554 
-0.0217285 -1.22903 -0.0330126 -1.16799 0.0120811 -0.036283 0 0 0 0 0 0 -0.0174007 0.334121 -0.0501998 0.416338 0.0163845 -0.0315933 -0.0147792 0.282225 -0.0466166 0.358953 0.0147175 -0.0260554 
-0.0226009 -1.21221 -0.0354915 -1.14717 0.0128984 -0.0378611 0 0 0 0 0 0 -0.0147792 0.282225 -0.0466166 0.358953 0.0147175 -0.0260554 -0.0137338 0.260078 -0.0447858 0.333984 0.0139159 -0.0237458 
-0.0233424 -1.19807 -0.0377777 -1.12922 0.013629 -0.039161 0 0 0 0 0 0 -0.0147792 0.282225 -0.0466166 0.358953 0.0147175 -0.0260554 -0.012896 0.241858 -0.0431008 0.313116 0.0132047 -0.0218721 
-0.0247819 -1.17069 -0.0422437 -1.09457 0.0150599 -0.041646 0 0 0 0 0 0 -0.0137338 0.260078 -0.0447858 0.333984 0.0139159 -0.0237458 -0.0113747 0.20715 -0.0395341 0.272809 0.0117543 -0.0183715 
-0.0247819 -1.17069 -0.0422437 -1.09457 0.0150599 -0.041646 0 0 0 0 0 0 -0.0137338 0.260078 -0.0447858 0.333984 0.0139159 -0.0237458 -0.0113747 0.20715 -0.0395341 0.272809 0.0117543 -0.0183715 
-0.026057 -1.14722 -0.0463483 -1.06421 0.0163407 -0.0437462 0 0 0 0 0 0 -0.0113747 0.20715 -0.0395341 0.272809 0.0117543 -0.0183715 -0.00968613 0.178949 -0.0388069 0.249769 0.0112455 -0.0162748 
-0.026057 -1.14722 -0.0463483 -1.06421 0.0163407 -0.0437462 0 0 0 0 0 0 -0.0113747 0.20715 -0.0395341 0.272809 0.0117543 -0.0183715 -0.00968613 0.178949 -0.0388069 0.249769 0.0112455 -0.0162748 
-0.0266268 -1.13669 -0.0483027 -1.05056 0.0169272 -0.0446599 0 0 0 0 0 0 -0.00968613 0.178949 -0.0388069 0.249769 0.0112455 -0.0162748 -0.0086249 0.166936 -0.0403175 0.247397 0.0115715 -0.0158815 
-0.0271242 -1.12759 -0.0502098 -1.03805 0.017488 -0.0454702 0 0 0 0 0 0 -0.00968613 0.178949 -0.0388069 0.249769 0.0112455 -0.0162748 -0.00765249 0.156735 -0.0418356 0.246321 0.0119005 -0.0156075 
-0.0276089 -1.11855 -0.0521264 -1.02554 0.0180473 -0.0462835 0 0 0 0 0 0 -0.0086249 0.166936 -0.0403175 0.247397 0.0115715 -0.0158815 -0.00673346 0.146646 -0.0432106 0.244706 0.012177 -0.0152958 
-0.0284321 -1.10202 -0.0562034 -1.00084 0.0192184 -0.0478549 0 0 0 0 0 0 -0.00765249 0.156735 -0.0418356 0.246321 0.0119005 -0.0156075 -0.00485211 0.129064 -0.0468268 0.246477 0.01295 -0.0150139 
-0.0284321 -1.10202 -0.0562034 -1.00084 0.0192184 -0.0478549 0 0 0 0 0 0 -0.00765249 0.156735 -0.0418356 0.246321 0.0119005 -0.0156075 -0.00485211 0.129064 -0.0468268 0.246477 0.01295 -0.0150139 
-0.02882 -1.09409 -0.0582423 -0.988515 0.0198145 -0.0486336 0 0 0 0 0 0 -0.00485211 0.129064 -0.0468268 0.246477 0.01295 -0.0150139 -0.00378481 0.120974 -0.0496746 0.251586 0.0136058 -0.0151273 
-0.029068 -1.08756 -0.0605192 -0.976197 0.0204597 -0.0493793 0 0 0 0 0 0 -0.00485211 0.129064 -0.0468268 0.246477 0.01295 -0.0150139 -0.00268634 0.114855 -0.0530382 0.259934 0.0143884 -0.0154637 
-0.0293121 -1.08097 -0.0628252 -0.963847 0.0211058 -0.0501301 0 0 0 0 0 0 -0.00378481 0.120974 -0.0496746 0.251586 0.0136058 -0.0151273 -0.00141099 0.109236 -0.0580443 0.274569 0.0155977 -0.0161532 
-0.0294995 -1.07481 -0.0652778 -0.951243 0.0217829 -0.0508807 0 0 0 0 0 0 -0.00268634 0.114854 -0.0530382 0.259934 0.0143884 -0.0154637 0.000159001 0.104767 -0.065346 0.298289 0.0173916 -0.0173651 
-0.0294995 -1.07481 -0.0652778 -0.951243 0.0217829 -0.0508807 0 0 0 0 0 0 -0.00268634 0.114854 -0.0530382 0.259934 0.0143884 -0.0154637 0.000175368 0.104662 -0.0653622 0.298271 0.0173984 -0.0173643 
-0.0296435 -1.06893 -0.0678899 -0.938227 0.0225024 -0.0516567 0 0 0 0 0 0 0.000159001 0.104767 -0.065346 0.298289 0.0173916 -0.0173651 0.00254077 0.101821 -0.0783049 0.343523 0.0206488 -0.0197928 
-0.0296419 -1.0635 -0.0711203 -0.923307 0.0233698 -0.0525265 0 0 0 0 0 0 0.000175368 0.104662 -0.0653622 0.298271 0.0173984 -0.0173643 0.00654524 0.092009 -0.0960794 0.402649 0.0250899 -0.0229825 
-0.029635 -1.05809 -0.0743921 -0.908352 0.0242376 -0.0533907 0 0 0 0 0 0 0.00254077 0.101821 -0.0783049 0.343523 0.0206488 -0.0197928 0.0110987 0.0513614 -0.100351 0.395102 0.0260102 -0.022349 
-0.029635 -1.05809 -0.0743921 -0.908352 0.0242376 -0.0533907 0 0 0 0 0 0 0.00254077 0.101821 -0.0783049 0.343523 0.0206488 -0.0197928 0.0110987 0.0513614 -0.100351 0.395102 0.0260102 -0.022349 
-0.0289719 -1.05012 -0.0832322 -0.871363 0.0265698 -0.0554984 0 0 0 0 0 0 0.0110987 0.0513614 -0.100351 0.395102 0.0260102 -0.022349 -0.0982119 0.0142612 -0.098212 -0.0982119 0.098212 -0.00137392 
-0.0284197 -1.0474 -0.0882366 -0.851585 0.0278668 -0.0566132 0 0 0 0 0 0 0.0110987 0.0513614 -0.100351 0.395102 0.0260102 -0.022349 -0.000580531 -0.0553866 -0.0459405 0.141531 0.0130906 -0.00793471 
-0.0327849 -1.04384 -0.0980413 -0.83676 0.0340767 -0.0577939 0 0 0 0 0 0 -0.0982119 0.0142612 -0.098212 -0.0982119 0.098212 -0.00137392 -0.00699713 -0.0574433 -0.0505021 0.16651 0.0142391 -0.00919614 
-0.0376878 -1.04304 -0.102893 -0.84166 0.0389886 -0.0578616 0 0 0 0 0 0 -0.000580531 -0.0553866 -0.0459405 0.141531 0.0130906 -0.00793471 -0.0954765 0.00663875 -0.0954766 -0.0954763 0.0954765 -0.00124246 
-0.0380759 -1.0483 -0.107675 -0.826254 0.0403562 -0.058717 0 0 0 0 0 0 -0.00699713 -0.0574433 -0.0505021 0.16651 0.0142391 -0.00919614 -0.112035 0.0166138 -0.112045 -0.112002 0.112037 -0.000236876 
-0.0431972 -1.05064 -0.114887 -0.822692 0.0458412 -0.0592377 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0954765 0.00663875 -0.0954766 -0.0954763 0.0954765 -0.00124246 -0.120475 0.0145787 -0.120475 -0.120475 0.120475 -0.00485646 
-0.0591872 -1.04811 -0.130814 -0.838599 0.0618176 -0.0593212 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.112035 0.0166138 -0.112045 -0.112002 0.112037 -0.000236876 -0.15648 -0.15648 0.15648 0.15648 0.15648 -0.00630608 
-0.0768428 -1.0454 -0.148332 -0.856244 0.079464 -0.059819 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.120475 0.0145787 -0.120475 -0.120475 0.120475 -0.00485646 -0.155996 0.019962 -0.155996 -0.155996 0.155996 -0.00624728 
-0.0985303 -1.06011 -0.138559 -0.8466 0.10113 -0.0606883 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.15648 -0.15648 0.15648 0.15648 0.15648 -0.00630608 -0.020037 0.0667844 -0.098316 0.321321 -0.0557936 -0.060355 
-0.106357 -1.06788 -0.130678 -0.83877 0.108953 -0.0609994 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.155996 0.019962 -0.155996 -0.155996 0.155996 -0.00624728 -0.020186 0.103683 -0.0967242 0.318529 -0.0613954 -0.0605562 
-0.114161 -1.06678 -0.138448 -0.846543 0.116752 -0.0613096 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.020037 0.0667844 -0.098316 0.321321 -0.0557936 -0.060355 -0.0186508 0.101447 -0.0928291 0.321797 -0.0648451 -0.0603658 
-0.114161 -1.06678 -0.138448 -0.846543 0.116752 -0.0613096 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.020037 0.0667844 -0.098316 0.321321 -0.0557936 -0.060355 -0.0186508 0.101447 -0.0928291 0.321797 -0.0648451 -0.0603658 
-0.116113 -1.05826 -0.147955 -0.814368 0.110717 -0.0673466 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0186508 0.101447 -0.0928291 0.321797 -0.0648451 -0.0603658 -0.0145611 0.0375398 -0.097208 0.306053 -0.0602794 -0.0572328 
-0.116113 -1.05826 -0.147955 -0.814368 0.110717 -0.0673466 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0186508 0.101447 -0.0928291 0.321797 -0.0648451 -0.0603658 -0.0145611 0.0375398 -0.097208 0.306053 -0.0602794 -0.0572328 
-0.117052 -1.05305 -0.152578 -0.798267 0.107473 -0.0703626 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0145611 0.0375398 -0.097208 0.306053 -0.0602794 -0.0572328 0.127223 0.0350377 -0.127223 -0.127223 0.127223 -0.00469801 
-0.117783 -1.05107 -0.157374 -0.782981 0.10446 -0.0732217 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0145611 0.0375398 -0.097208 0.306053 -0.0602794 -0.0572328 -0.197841 0.011101 -0.226695 0.0170433 0.0539713 -0.00975168 
-0.112203 -1.04708 -0.168554 -0.774007 0.107806 -0.0763156 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.127223 0.0350377 -0.127223 -0.127223 0.127223 -0.00469801 -0.0568532 -0.114003 -0.0975794 0.269327 -0.0469018 -0.0500999 
-0.115717 -1.04456 -0.186191 -0.779491 0.11686 -0.0770354 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.197841 0.011101 -0.226695 0.0170433 0.0539713 -0.00975168 0.137656 0.0371202 -0.137656 -0.137656 0.137656 -0.00477957 
-0.12561 -1.04387 -0.197505 -0.778631 0.119559 -0.0775201 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0568532 -0.114003 -0.0975794 0.269327 -0.0469018 -0.0500999 -0.178703 -0.167119 -0.0806601 0.178703 -0.178703 -0.00618927 
-0.121611 -1.04753 -0.209239 -0.772009 0.124098 -0.0802598 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.137656 0.0371202 -0.137656 -0.137656 0.137656 -0.00477957 -0.0209703 -0.0952318 -0.0841141 0.28361 -0.0609557 -0.0508619 
-0.12362 -1.0536 -0.220068 -0.769944 0.122051 -0.0808036 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.178703 -0.167119 -0.0806601 0.178703 -0.178703 -0.00618927 -0.00607285 0.0351024 -0.062224 0.28585 -0.0662792 -0.0508816 
-0.132552 -1.06186 -0.224066 -0.760992 0.113113 -0.0811086 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0209703 -0.0952318 -0.0841141 0.28361 -0.0609557 -0.0508619 -0.00529379 0.0895021 -0.0521356 0.283445 -0.0652835 -0.0511075 
-0.132552 -1.06186 -0.224066 -0.760992 0.113113 -0.0811086 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0209703 -0.0952318 -0.0841141 0.28361 -0.0609557 -0.0508619 -0.00529379 0.0895021 -0.0521356 0.283445 -0.0652835 -0.0511075 
-0.133612 -1.0665 -0.228245 -0.746799 0.110064 -0.083653 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00529379 0.0895021 -0.0521356 0.283445 -0.0652835 -0.0511075 -0.00443616 0.110065 -0.0473307 0.277652 -0.06517 -0.0501504 
-0.133879 -1.06211 -0.230838 -0.732599 0.106802 -0.0862043 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00529379 0.0895021 -0.0521356 0.283445 -0.0652835 -0.0511075 -0.00324192 0.0877822 -0.0491324 0.270892 -0.0631889 -0.0487912 
-0.134146 -1.05744 -0.233402 -0.718435 0.103536 -0.088758 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00443616 0.110065 -0.0473307 0.277652 -0.06517 -0.0501504 -0.00179508 0.0557962 -0.0523126 0.263933 -0.0608127 -0.0474189 
-0.134146 -1.05744 -0.233402 -0.718435 0.103536 -0.088758 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00443616 0.110065 -0.0473307 0.277652 -0.06517 -0.0501504 -0.00179508 0.0557962 -0.0523126 0.263933 -0.0608127 -0.0474189 
-0.134372 -1.05191 -0.235733 -0.704544 0.100276 -0.0912645 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00179508 0.0557962 -0.0523126 0.263933 -0.0608127 -0.0474189 -0.304316 0.0351634 -0.31103 0.000931645 0.0830981 -0.00954448 
-0.134551 -1.04599 -0.240898 -0.678141 0.0941906 -0.096 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00179508 0.0557962 -0.0523126 0.263933 -0.0608127 -0.0474189 0.15659 0.0394771 -0.15659 -0.156589 0.15659 -0.00450975 
-0.134551 -1.04599 -0.240898 -0.678141 0.0941906 -0.096 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00179508 0.0557962 -0.0523126 0.263933 -0.0608127 -0.0474189 0.15659 0.0394771 -0.15659 -0.156589 0.15659 -0.00450975 
-0.134647 -1.04308 -0.243502 -0.664929 0.0911498 -0.0983651 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.15659 0.0394771 -0.15659 -0.156589 0.15659 -0.00450975 -0.178994 -0.0136743 -0.178995 -0.178988 0.178992 -0.00437696 
-0.111195 -1.03665 -0.26687 -0.688392 0.114633 -0.0990367 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.15659 0.0394771 -0.15659 -0.156589 0.15659 -0.00450975 -0.247067 0.0446045 -0.247067 -0.247066 0.247066 -0.00683418 
-0.130158 -1.03631 -0.301414 -0.723017 0.149307 -0.0999141 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.178994 -0.0136743 -0.178995 -0.178988 0.178992 -0.00437696 -0.291102 0.036445 -0.291102 -0.291102 0.291102 -0.00799808 
-0.139105 -1.03691 -0.310333 -0.731964 0.158257 -0.100132 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.247067 0.0446045 -0.247067 -0.247066 0.247066 -0.00683418 -0.0307648 -0.0536647 -0.0217826 0.220427 -0.060073 -0.0347059 
-0.166021 -1.0326 -0.337163 -0.75886 0.185159 -0.100871 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.291102 0.036445 -0.291102 -0.291102 0.291102 -0.00799808 0.458814 -0.00868669 -0.0288181 0.814039 0.00843676 -0.000229426 
-0.182118 -1.03326 -0.352716 -0.762365 0.196703 -0.103 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0307648 -0.0536647 -0.0217826 0.220427 -0.060073 -0.0347059 -0.00949079 -0.103829 -0.0127465 0.277073 -0.0931718 -0.0398474 
-0.182118 -1.03326 -0.352716 -0.762365 0.196703 -0.103 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0307648 -0.0536647 -0.0217826 0.220427 -0.060073 -0.0347059 -0.00970632 -0.106009 -0.0130353 0.277009 -0.0930476 -0.0398474 
-0.183649 -1.03584 -0.353776 -0.751336 0.193697 -0.104734 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00949079 -0.103829 -0.0127465 0.277073 -0.0931718 -0.0398474 -0.00308833 -0.046929 -0.00511045 0.20278 -0.0700844 -0.0290541 
-0.184612 -1.04602 -0.354975 -0.723613 0.18438 -0.108708 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00970632 -0.106009 -0.0130353 0.277009 -0.0930476 -0.0398474 0.0128605 0.0615957 0.00918937 0.264623 -0.0979595 -0.037804 
-0.184612 -1.04602 -0.354975 -0.723613 0.18438 -0.108708 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.00970632 -0.106009 -0.0130353 0.277009 -0.0930476 -0.0398474 0.0128605 0.0615957 0.00918937 0.264623 -0.0979595 -0.037804 
-0.185097 -1.05125 -0.355587 -0.709769 0.179726 -0.1107 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0128605 0.0615957 0.00918937 0.264623 -0.0979595 -0.037804 0.0141627 0.0875078 0.0129309 0.259163 -0.097395 -0.0371254 
-0.184439 -1.04817 -0.35509 -0.69654 0.174828 -0.112588 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0128605 0.0615957 0.00918937 0.264623 -0.0979595 -0.037804 0.0143694 0.0619673 0.00915804 0.252667 -0.094353 -0.0361272 
-0.183083 -1.04049 -0.353909 -0.670355 0.165057 -0.116334 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0141627 0.0875078 0.0129309 0.259163 -0.097395 -0.0371254 0.213289 -0.114069 0.0640407 -0.213289 0.213289 -0.00484555 
-0.182376 -1.03602 -0.353234 -0.657376 0.160183 -0.11819 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0143694 0.0619673 0.00915804 0.252667 -0.094353 -0.0361272 -0.0349314 -0.121306 -0.121306 -0.121306 0.121306 -0.00267135 
-0.181653 -1.03271 -0.352753 -0.644747 0.155465 -0.119991 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.213289 -0.114069 0.0640407 -0.213289 0.213289 -0.00484555 -0.0197442 -0.221111 -0.0282841 0.186375 -0.0594327 -0.0269993 
-0.184992 -1.08543 -0.397756 -0.703884 0.21464 -0.121303 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0349314 -0.121306 -0.121306 -0.121306 0.121306 -0.00267135 0.0194198 0.222311 0.050383 0.259258 -0.11884 -0.0337933 
-0.184992 -1.08543 -0.397756 -0.703884 0.21464 -0.121303 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0349314 -0.121306 -0.121306 -0.121306 0.121306 -0.00267135 0.0194198 0.222311 0.050383 0.259258 -0.11884 -0.0337933 
-0.186734 -1.0914 -0.403816 -0.709939 0.220702 -0.121435 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0194198 0.222311 0.050383 0.259258 -0.11884 -0.0337933 0.0203517 0.240134 0.0556817 0.26237 -0.122295 -0.0339966 
-0.18576 -1.08231 -0.401333 -0.696979 0.214755 -0.123123 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0194198 0.222311 0.050383 0.259258 -0.11884 -0.0337933 0.0199448 0.21343 0.0509149 0.255921 -0.11865 -0.0328244 
-0.184796 -1.07111 -0.398781 -0.684007 0.208812 -0.124812 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0203517 0.240134 0.0556817 0.26237 -0.122295 -0.0339966 0.0194788 0.177112 0.0448714 0.249246 -0.114625 -0.0315584 
-0.183781 -1.05898 -0.395971 -0.670887 0.202696 -0.126513 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0203517 0.240134 0.0556817 0.26237 -0.122295 -0.0339966 0.0190451 0.129593 0.037217 0.242242 -0.110068 -0.0302457 
-0.182767 -1.04687 -0.393161 -0.657766 0.196581 -0.128213 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0194788 0.177112 0.0448714 0.249246 -0.114625 -0.0315584 0.0186999 0.061606 0.026724 0.234716 -0.104613 -0.0289346 
-0.181793 -1.03791 -0.390868 -0.645286 0.190847 -0.129788 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0190451 0.129593 0.037217 0.242242 -0.110068 -0.0302457 -0.613342 0.000817566 -0.369851 0.109684 0.0471724 -0.0224365 
-0.179914 -1.02813 -0.387573 -0.621432 0.180114 -0.132746 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.0186999 0.061606 0.026724 0.234716 -0.104613 -0.0289346 -0.491436 -0.0459972 -0.341083 0.0161425 0.0769712 -0.00978104 
-0.178982 -1.02485 -0.38622 -0.609685 0.174884 -0.134191 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.613342 0.000817566 -0.369851 0.109684 0.0471724 -0.0224365 0.500994 0.118917 -0.000846929 -0.000846926 0.000846928 -1.39936e-05 
-0.209191 -1.02423 -0.404716 -0.60417 0.177238 -0.135317 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.491436 -0.0459972 -0.341083 0.0161425 0.0769712 -0.00978104 -0.515168 -0.0555202 -0.314796 0.0203107 0.0700841 -0.0096059 
-0.233784 -1.0264 -0.421728 -0.603371 0.181086 -0.135807 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.500994 0.118917 -0.000846929 -0.000846926 0.000846928 -1.39936e-05 -0.0375628 -0.122836 0.0240105 0.202914 -0.0868631 -0.0243002 
-0.2109 -1.02074 -0.42176 -0.603404 0.181128 -0.135806 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.515168 -0.0555202 -0.314796 0.0203107 0.0700841 -0.0096059 0.231642 0.229499 -0.0514023 0.231135 -0.231135 -0.000832863 
-0.234353 -1.02262 -0.437458 -0.60239 0.184631 -0.136288 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0375628 -0.122836 0.0240105 0.202914 -0.0868631 -0.0243002 -0.0410871 -0.163273 0.0263708 0.20442 -0.0891773 -0.0241762 
-0.224644 -1.01774 -0.438825 -0.580702 0.168727 -0.137541 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.231642 0.229499 -0.0514023 0.231135 -0.231135 -0.000832863 -0.440144 0.117297 -0.440144 -0.440144 0.440144 -0.00685472 
-0.215092 -1.01236 -0.440016 -0.558888 0.152707 -0.138792 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0410871 -0.163273 0.0263708 0.20442 -0.0891773 -0.0241762 0.218576 0.0351892 -0.218576 -0.218576 0.218576 -0.00327485 
-0.21715 -1.02039 -0.438673 -0.548669 0.148248 -0.139999 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.440144 0.117297 -0.440144 -0.440144 0.440144 -0.00685472 -0.112044 -0.160358 -0.160358 0.160358 0.160358 -0.00239283 
-0.239088 -1.01439 -0.460657 -0.570683 0.170249 -0.140342 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 0.218576 0.0351892 -0.218576 -0.218576 0.218576 -0.00327485 -0.0106492 0.243242 -0.0106492 -0.0106492 0.0106492 -0.000155917 
-0.228926 -1.01253 -0.47156 -0.581595 0.181184 -0.140504 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.112044 -0.160358 -0.160358 0.160358 0.160358 -0.00239282 0.105051 -0.0420485 0.0489441 0.19575 -0.0908686 -0.0218052 
-0.235051 -1.01025 -0.480059 -0.574088 0.18973 -0.140638 -0.1 -0.1 -0.1 -0.1 -0.1 -0.1 -0.0106492 0.243242 -0.0106492 -0.0106492 0.0106492 -0.000155917 -0.528154 0.183886 -0.528153 -0.528151 0.528152 -0.0074652 
