10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
10.0517 0.522 1.0895 10.0658 0.4526 0.8624 10.0844 0.7044 0.9207 10.2083 0.3075 1.0208 10.0556 0.6289 0.7595 10.2024 0.2732 0.8478 10.0267 0.5535 0.5983 10.1965 0.2389 0.6749 -10.0208 0.3964 0.5857 10.0546 0.2951 0.6132 -10.1062 0.2444 0.5897 -10.0998 0.3062 0.5387 10.1908 0.529 1.0016 10.2106 0.4602 0.6915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
-1.12346 -0.585873 0.548641 -1.19794 -0.583363 0.261719 -1.09348 -0.373504 0.361473 -1.12399 -0.802084 0.37057 -1.0885 -0.382288 0.189139 -1.11587 -0.793693 0.197726 -1.08352 -0.391071 0.0168053 -1.10775 -0.785302 0.0248828 -1.09429 -0.391437 -0.147464 -1.11455 -0.786713 -0.139595 -1.10979 -0.393659 -0.321078 -1.12693 -0.786125 -0.313589 -1.05764 -0.589794 0.400527 -1.0498 -0.598107 0.0909147 0.123463 0.0858728 1.74864 0.197939 0.0833632 1.46172 0.0934798 -0.126496 1.56147 0.123986 0.302084 1.57057 0.0884999 -0.117712 1.38914 0.115869 0.293693 1.39773 0.0835201 -0.108929 1.21681 0.107753 0.285302 1.22488 0.0942901 -0.108563 1.05254 0.114549 0.286713 1.0604 0.109792 -0.106341 0.878922 0.126927 0.286125 0.886411 0.0576406 0.0897939 1.60053 0.0497984 0.0981067 1.29091 
-1.12344 -0.585847 0.548641 -1.19794 -0.583363 0.261719 -1.0934 -0.373426 0.361473 -1.12383 -0.802084 0.370648 -1.08842 -0.382248 0.189139 -1.11575 -0.793653 0.197805 -1.08344 -0.391071 0.0168053 -1.10767 -0.785223 0.0249612 -1.09411 -0.391385 -0.147464 -1.11452 -0.786635 -0.139517 -1.10956 -0.393541 -0.321078 -1.12697 -0.786007 -0.313511 -1.05756 -0.589715 0.400527 -1.0498 -0.598107 0.0909147 0.123437 0.0858466 1.74864 0.197939 0.0833632 1.46172 0.0934013 -0.126574 1.56147 0.123829 0.302084 1.57065 0.0884215 -0.117752 1.38914 0.115752 0.293653 1.3978 0.0834417 -0.108929 1.21681 0.107674 0.285223 1.22496 0.0941072 -0.108615 1.05254 0.114523 0.286635 1.06048 0.109556 -0.106459 0.878922 0.126966 0.286007 0.886489 0.0575622 0.0897155 1.60053 0.0497984 0.0981067 1.29091 
-1.12336 -0.58569 0.548641 -1.19786 -0.583285 0.261719 -1.09332 -0.373348 0.361473 -1.12375 -0.802006 0.370648 -1.0883 -0.38217 0.1891 -1.11571 -0.793536 0.197805 -1.08328 -0.390993 0.0167268 -1.10767 -0.785066 0.0249612 -1.09395 -0.391306 -0.147542 -1.11447 -0.786425 -0.139517 -1.1094 -0.393502 -0.321118 -1.12693 -0.785772 -0.313511 -1.05748 -0.589559 0.400527 -1.0498 -0.598028 0.0909147 0.123359 0.0856898 1.74864 0.19786 0.0832848 1.46172 0.0933229 -0.126652 1.56147 0.123751 0.302005 1.57065 0.0883039 -0.11783 1.3891 0.115713 0.293536 1.3978 0.0832848 -0.109007 1.21673 0.107674 0.285066 1.22496 0.0939503 -0.108694 1.05246 0.114471 0.286426 1.06048 0.1094 -0.106498 0.878882 0.126927 0.285772 0.886489 0.0574838 0.0895586 1.60053 0.0497984 0.0980283 1.29091 
-1.12328 -0.585559 0.548641 -1.19786 -0.583128 0.261719 -1.09332 -0.373191 0.361394 -1.12359 -0.801849 0.370727 -1.08823 -0.382052 0.18906 -1.11556 -0.793418 0.197844 -1.08313 -0.390914 0.0167268 -1.10752 -0.784988 0.0249612 -1.09379 -0.39128 -0.147542 -1.11442 -0.786295 -0.139517 -1.10924 -0.393541 -0.321157 -1.12697 -0.785537 -0.313511 -1.05741 -0.58948 0.400527 -1.04972 -0.59795 0.0909147 0.12328 0.0855591 1.74864 0.19786 0.083128 1.46172 0.0933229 -0.126809 1.56139 0.123594 0.301849 1.57073 0.0882254 -0.117948 1.38906 0.115556 0.293418 1.39784 0.083128 -0.109086 1.21673 0.107517 0.284988 1.22496 0.0937935 -0.10872 1.05246 0.114419 0.286295 1.06048 0.109243 -0.106459 0.878843 0.126966 0.285537 0.886489 0.0574054 0.0894802 1.60053 0.0497199 0.0979498 1.29091 
-1.12323 -0.585402 0.548615 -1.19778 -0.583049 0.261719 -1.09324 -0.373112 0.361316 -1.12352 -0.80177 0.370727 -1.08815 -0.382013 0.188982 -1.11548 -0.793301 0.197844 -1.08305 -0.390914 0.0166485 -1.10744 -0.784831 0.0249612 -1.09366 -0.391332 -0.147621 -1.11439 -0.786086 -0.139517 -1.10909 -0.39362 -0.321235 -1.12697 -0.785302 -0.313511 -1.05741 -0.589323 0.400449 -1.04972 -0.59795 0.0909147 0.123228 0.0854023 1.74862 0.197782 0.0830495 1.46172 0.0932445 -0.126888 1.56132 0.123516 0.30177 1.57073 0.088147 -0.117987 1.38898 0.115477 0.293301 1.39784 0.0830495 -0.109086 1.21665 0.107439 0.284831 1.22496 0.0936627 -0.108668 1.05238 0.114392 0.286086 1.06048 0.109086 -0.10638 0.878765 0.126966 0.285302 0.886489 0.0574054 0.0893234 1.60045 0.0497199 0.0979498 1.29091 
-1.12315 -0.585271 0.548615 -1.19778 -0.582971 0.261719 -1.09317 -0.373034 0.361316 -1.12344 -0.801692 0.370727 -1.08807 -0.381974 0.188982 -1.1154 -0.793222 0.197844 -1.08297 -0.390914 0.0166485 -1.10736 -0.784752 0.0249612 -1.09358 -0.391385 -0.147673 -1.11431 -0.786007 -0.139517 -1.10905 -0.393737 -0.321275 -1.12693 -0.785184 -0.313471 -1.05733 -0.589245 0.400449 -1.04964 -0.597871 0.0909147 0.12315 0.0852715 1.74862 0.197782 0.0829711 1.46172 0.0931661 -0.126966 1.56132 0.123437 0.301692 1.57073 0.0880686 -0.118026 1.38898 0.115399 0.293222 1.39784 0.0829711 -0.109086 1.21665 0.107361 0.284752 1.22496 0.0935843 -0.108615 1.05233 0.114314 0.286007 1.06048 0.109047 -0.106263 0.878725 0.126927 0.285184 0.886528 0.0573269 0.0892449 1.60045 0.0496415 0.0978714 1.29091 
-1.12315 -0.585271 0.548615 -1.19778 -0.582971 0.261719 -1.09317 -0.373034 0.361316 -1.12344 -0.801692 0.370727 -1.08807 -0.381974 0.188982 -1.1154 -0.793222 0.197844 -1.08297 -0.390914 0.0166485 -1.10736 -0.784752 0.0249612 -1.09358 -0.391385 -0.147673 -1.11431 -0.786007 -0.139517 -1.10905 -0.393737 -0.321275 -1.12693 -0.785184 -0.313471 -1.05733 -0.589245 0.400449 -1.04964 -0.597871 0.0909147 0.123045 0.0851147 1.74862 0.197703 0.0828927 1.46164 0.0930092 -0.127123 1.56124 0.12328 0.301613 1.5708 0.0878726 -0.118105 1.3889 0.115242 0.293105 1.39792 0.0827359 -0.109086 1.21657 0.107204 0.284596 1.22504 0.0934536 -0.108563 1.05225 0.114157 0.28585 1.06056 0.108968 -0.106145 0.878647 0.12677 0.285066 0.886568 0.0573269 0.0890881 1.60045 0.0496415 0.0978714 1.29084 
-1.12307 -0.584984 0.548615 -1.19763 -0.582814 0.261641 -1.09293 -0.372799 0.361159 -1.12328 -0.801535 0.370805 -1.08783 -0.381896 0.188825 -1.1152 -0.793026 0.197922 -1.08274 -0.390993 0.0164916 -1.10713 -0.784517 0.0250396 -1.0934 -0.391568 -0.147778 -1.11403 -0.785772 -0.139439 -1.10893 -0.394051 -0.321392 -1.12661 -0.785027 -0.313432 -1.05725 -0.58901 0.400449 -1.04956 -0.597793 0.0908362 0.123071 0.084984 1.74862 0.197625 0.0828143 1.46164 0.0929308 -0.127201 1.56116 0.12328 0.301535 1.5708 0.0878333 -0.118104 1.38883 0.115203 0.293026 1.39792 0.0827359 -0.109007 1.21649 0.107125 0.284517 1.22504 0.0934014 -0.108432 1.05222 0.114027 0.285772 1.06056 0.108929 -0.105949 0.878608 0.126613 0.285027 0.886568 0.0572485 0.0890097 1.60045 0.0495631 0.097793 1.29084 
-1.12315 -0.584853 0.548563 -1.1977 -0.582736 0.261641 -1.09293 -0.37272 0.36108 -1.12336 -0.801457 0.370805 -1.08779 -0.381896 0.188747 -1.11524 -0.792948 0.197922 -1.08266 -0.391071 0.0164133 -1.10713 -0.784439 0.0250396 -1.09338 -0.391698 -0.147856 -1.11392 -0.785746 -0.139439 -1.10889 -0.394247 -0.321471 -1.12642 -0.785066 -0.313432 -1.05733 -0.588931 0.400449 -1.04956 -0.597793 0.0908362 0.12315 0.0848533 1.74856 0.197703 0.0827359 1.46164 0.0929308 -0.12728 1.56108 0.123359 0.301457 1.5708 0.0877941 -0.118104 1.38875 0.115242 0.292948 1.39792 0.0826574 -0.108929 1.21641 0.107125 0.284439 1.22504 0.0933752 -0.108302 1.05214 0.113922 0.285746 1.06056 0.10889 -0.105753 0.878529 0.126417 0.285066 0.886568 0.0573269 0.0889312 1.60045 0.0495631 0.097793 1.29084 
-1.12323 -0.584723 0.548563 -1.1977 -0.582579 0.261562 -1.09293 -0.372642 0.361002 -1.12344 -0.8013 0.370883 -1.08779 -0.381896 0.188668 -1.11524 -0.79283 0.198001 -1.08266 -0.391149 0.0163347 -1.10705 -0.78436 0.025118 -1.09332 -0.391881 -0.147935 -1.11379 -0.78572 -0.13936 -1.10881 -0.394522 -0.321549 -1.12622 -0.785066 -0.313354 -1.05741 -0.588853 0.400449 -1.04964 -0.597793 0.0908362 0.123228 0.0847225 1.74856 0.197703 0.082579 1.46156 0.0929308 -0.127358 1.561 0.123437 0.3013 1.57088 0.0877941 -0.118104 1.38867 0.115242 0.29283 1.398 0.0826574 -0.108851 1.21633 0.107047 0.28436 1.22512 0.0933229 -0.108119 1.05207 0.113791 0.28572 1.06064 0.108811 -0.105479 0.878451 0.126221 0.285066 0.886646 0.0574054 0.0888528 1.60045 0.0496415 0.097793 1.29084 
